Hugo_Symbol	Entrez_Gene_Id	TCGA-BL-A13J-11	TCGA-BT-A20N-11	TCGA-BT-A20Q-11	TCGA-BT-A20R-11	TCGA-BT-A20U-11	TCGA-BT-A20W-11	TCGA-BT-A2LA-11	TCGA-BT-A2LB-11	TCGA-CU-A0YN-11	TCGA-CU-A0YR-11	TCGA-GC-A3BM-11	TCGA-GC-A3WC-11	TCGA-GC-A6I3-11	TCGA-GD-A2C5-11	TCGA-GD-A3OP-11	TCGA-GD-A3OQ-11	TCGA-K4-A3WV-11	TCGA-K4-A54R-11	TCGA-K4-A5RI-11
MERTK	10461	435.183	259.842	305.654	352.988	175.194	383.014	633.333	214.286	149.783	261.765	419.019	417.493	236.388	230.861	303.541	744.124	671.744	245.52	256.155
MESDC1	59274	416.743	652.668	325.088	815.592	613.178	955.068	3050.63	3039.89	433.43	541.765	2164.08	688.63	818.725	2086.12	1540.05	698.137	818.277	2680.41	1475.67
MESDC2	23184	702.194	754.156	579.505	584.883	1211.63	1424.66	2032.91	1468	777.858	965.882	1316.46	863.557	1391.1	1656.12	1427.64	1425.93	1559.87	1372.16	1485.32
MESP1	55897	5.1632	3.4996	6.1837	1.9786	6.9767	4.3836	88.6076	51.4842	15.1954	7.6471	6.3875	7.5802	136.786	23.126	49.5015	7.6645	23.6345	26.2843	14.4721
MESP2	145873	0.7376	1.7498	0.8834	1.9786	14.7287	2.7397	38.3966	6.4935	13.0246	2.9412	4.4712	2.3324	5.9761	5.5821	12.7191	4.6654	8.4034	7.7658	5.7888
MEST	4232	81.1359	118.985	173.145	172.932	40.3101	736.986	307.173	291.744	292.33	229.412	287.437	167.93	764.276	852.073	358.543	249.93	85.084	244.922	65.1243
MESTIT1	317751	0	0	1.7668	0	0	1.0959	0	1.3915	1.4472	0	0	0	0	0	0	0.3332	3.1513	0	0
MET	4233	317.168	314.086	242.049	440.048	370.543	2242.74	1627.43	524.583	186.686	842.941	1801.27	762.099	1005.31	2351.28	1099.69	2112.74	1687.5	3065.11	1005.81
METAP1	23173	1470.04	1291.34	1825.09	1294.82	2434.88	1465.21	2888.19	1977.74	1864.69	1502.35	1738.03	1721.28	867.862	2134.37	2220.35	2216.71	2776.79	1661.29	1186.71
METAP2	10988	2054.95	1909.89	1920.49	2881.28	1441.09	1777.53	1469.2	2102.5	2010.85	1914.12	1686.93	2066.47	1749.67	1271.53	1712.96	1536.24	1661.24	1884.71	1542.72
METRN	79006	178.499	170.604	204.064	179.66	84.4961	121.096	83.5443	110.853	266.281	148.235	112.42	135.277	500	121.611	154.005	82.9767	93.4874	26.2843	183.313
METRNL	284207	497.879	1111.99	487.632	1434.51	1012.4	1168.77	2274.68	4559.83	583.936	775.294	1409.72	1173.18	2623.51	2017.15	2858.37	814.438	883.403	2229.99	2582.3
METT10D	79066	1132.21	1292.21	1396.64	993.668	635.659	827.397	654.852	655.38	1079.59	1084.12	1191.27	973.761	1311.42	571.372	706.428	879.42	1256.3	867.384	810.435
METT11D1	64745	355.523	443.57	438.163	374.753	626.357	430.137	555.274	590.909	296.671	425.882	565.931	674.636	913.015	456.14	909.935	525.186	666.492	406.213	507.005
METT5D1	196074	295.777	307.962	295.053	265.137	207.752	267.397	279.325	196.661	273.517	294.706	247.834	286.297	227.092	243.62	267.79	308.58	244.223	272.999	213.222
METTL10	399818	180.373	199.475	150.751	203.364	197.612	156.444	162.89	223.493	148.792	221.823	241.523	191.329	146.308	220.586	255.301	166.3	255.163	195.394	239.571
METTL11A	28989	398.37	393.832	323.737	700.404	384.163	404.543	659.992	379.977	382.822	411.329	367.427	405.679	1219.96	317.301	441.079	287.533	382.967	447.64	614.604
METTL11B	149281	0	0	0	0	0	0	1.2658	0	0	0	0.6387	0	0	0.7974	0	0	0.5252	0	0
METTL12	751071	56.9279	34.9956	53.9134	23.7634	138.969	53.7973	20.6878	39.898	58.7627	81.9882	20.4847	52.5481	14.907	19.1746	40.5844	52.4286	63.3036	13.7515	41.4962
METTL13	51603	634.335	451.444	681.095	393.748	417.054	812.603	602.532	561.225	658.466	643.529	512.915	701.458	3442.9	901.914	837.745	792.111	861.87	375.149	571.164
METTL1	4234	115.803	192.476	157.244	269.49	262.791	220.822	377.637	391.93	136.035	188.235	204.399	158.601	1043.82	234.849	324.166	226.27	348.214	348.865	400.876
METTL14	57721	328.232	319.335	363.958	284.923	198.45	289.863	283.966	256.957	345.875	334.118	384.526	367.93	72.3772	369.617	309.728	346.569	360.819	318.399	233.483
METTL2A	339175	272.174	230.096	243.816	193.906	295.349	329.315	446.413	370.13	261.939	197.059	312.348	255.977	251.66	537.081	361.293	314.578	355.567	355.436	235.412
METTL2B	55798	209.478	241.47	189.046	236.644	220.155	218.63	212.658	222.171	178.003	217.647	263.803	219.242	105.578	195.774	220.351	249.263	206.933	272.401	180.418
METTL3	56339	375.807	389.081	393.269	337.855	529.178	588.455	511.325	402.862	399.45	456.182	633.344	545.639	429.044	623.246	538.766	686.79	847.311	832.407	407.331
METTL4	64863	191.038	200.35	170.495	232.291	201.55	311.233	219.831	280.148	253.256	222.353	331.51	212.245	176.627	358.453	245.445	263.259	151.786	261.649	188.137
METTL5	29081	696.36	531.61	767.473	676.992	465.674	440.455	636.089	402.319	672.156	513.882	487.684	545.429	522.131	529.785	498.096	427.9	483.656	358.596	482.484
METTL6	131965	146.782	156.605	150.177	125.841	183.721	208.219	218.143	147.031	163.531	163.529	182.043	168.513	257.636	195.375	178.068	197.611	215.861	146.356	187.654
METTL7A	25840	4893.97	2080.49	2146.64	2682.63	2815.5	4205.48	7302.53	3792.21	2722.14	4368.24	5953.77	4728.86	3503.32	3854.86	4319.35	5696.07	6401.26	4311.23	4039.15
METTL7B	196410	3.688	15.748	5.3004	11.0803	7.7519	14.2466	5.4852	4.6382	36.1795	24.1176	5.7487	18.0758	49.1368	170.255	3.4376	4.3321	5.2521	2.3895	11.5776
METTL8	79828	770.053	686.789	836.572	522.359	703.101	438.356	215.612	411.874	630.97	391.176	243.363	569.679	276.228	267.544	316.947	398.555	294.118	169.056	279.311
METTL9	51108	1448.64	1349.96	1472.61	1750.3	2879.84	2063.01	2221.1	2718.92	1684.52	1642.35	2159.61	1654.81	2014.61	2147.93	2467.51	1810.16	1978.99	2053.76	1973.99
MEX3A	92312	6.6384	7.874	11.4841	29.6795	23.2558	1410.96	306.751	70.9647	35.4559	27.0588	138.608	48.3965	258.964	446.97	51.2204	84.3097	89.2857	26.8817	107.093
MEX3B	84206	80.3983	60.3675	46.8198	69.2521	17.8295	140.274	35.865	28.757	157.019	71.1765	27.4662	86.8805	11.9522	52.2329	50.5328	48.653	13.6555	17.9211	44.381
MEX3C	51320	840.125	840.77	621.025	1400.47	530.233	1040	782.7	891.002	800.289	711.177	802.906	794.752	336.653	1286.28	627.363	774.782	894.433	1108.72	754.959
MEX3D	399664	215.379	209.099	213.781	199.842	290.698	437.808	978.481	494.898	304.631	202.353	569.125	321.866	258.3	881.978	377.793	269.924	550.945	605.735	399.911
MFAP1	4236	726.535	766.404	868.375	547.685	574.419	704.658	1296.2	996.753	728.654	824.706	970.258	804.665	599.602	1332.93	1097.28	906.079	1025.74	870.968	710.096
MFAP2	4237	206.528	272.966	498.233	388.207	68.9922	887.671	248.945	78.3859	841.534	367.647	302.128	431.487	853.254	876.794	363.011	363.565	86.1345	96.7742	490.603
MFAP3	4238	619.583	574.803	421.378	667.986	844.186	1129.86	487.342	1075.6	641.823	727.059	638.748	588.338	471.447	913.477	653.833	741.458	547.794	682.198	827.319
MFAP3L	9848	140.144	120.735	143.993	111.595	34.8837	387.397	1464.56	21.3358	104.92	352.353	1762.94	345.773	280.212	2295.06	444.139	2222.71	3433.3	839.307	309.22
MFAP4	4239	10195.8	9587.93	8685.51	7715.08	2932.56	25915.6	10003	7423.45	16752.5	12924.1	23221	10920.7	3108.9	10151.5	3120.32	20608.9	3007.35	15083	23424
MFAP5	8076	5135.9	2270.34	3093.64	1982.19	72.093	1751.23	44.3038	57.0501	5902.32	1824.12	284.882	2001.17	348.606	592.504	381.918	1477.92	117.647	509.558	1910.79
MFF	56947	1340.96	1273.84	1506.18	1404.04	1713.95	1066.85	1186.08	1015.77	1343.7	1303.53	914.048	1287.46	1037.85	1037.48	1191.47	1010.05	1316.18	884.707	1193.94
MFGE8	4240	4295.78	3923.88	5972.61	3675.5	852.713	3684.38	1247.26	2081.17	3113.6	6060	2477.07	3424.49	2130.15	1462.92	1251.63	2428.98	818.277	1839.9	3200.25
MFHAS1	9258	539.185	762.905	680.212	1189.55	203.101	346.301	146.413	328.386	903.039	485.882	293.185	296.21	39.1766	222.089	260.914	478.865	157.563	393.07	320.315
MFI2	4241	103.264	46.3692	87.4558	89.8298	19.3798	95.3425	24.4726	16.6976	99.8553	95.8824	36.4086	40.2332	90.9695	22.3285	16.8443	30.9913	9.4538	11.3501	96.4804
MFN1	55669	642.449	708.661	787.102	868.619	724.806	695.89	379.325	1111.78	634.588	678.235	818.875	699.708	413.015	1304.23	831.213	832.433	642.332	832.736	490.12
MFN2	9927	11163.6	8469.82	9325.97	7696.48	4310.08	3437.81	3342.62	4502.32	7601.3	5695.29	2931.85	5746.36	1697.88	2414.27	4264.01	4234.14	3554.62	3353.64	2839.9
MFNG	4242	231.606	184.602	143.993	165.018	103.876	416.986	171.308	409.555	241.679	389.412	215.897	438.484	1465.47	341.308	266.071	182.615	120.273	136.201	735.663
MFRP	83552	303.891	448.819	223.498	468.935	301.55	930.411	474.262	326.531	430.536	694.118	1262.17	446.647	2423.64	370.016	349.948	408.219	194.853	304.062	788.245
MFSD10	10227	685.967	597.55	712.898	698.852	982.17	1241.1	2936.71	1011.6	877.713	818.235	1439.1	1366.76	3294.82	2498.41	1742.87	1385.61	1785.19	2554.96	1441.42
MFSD11	79157	262.106	299.799	305.344	303.716	572.287	518.093	477.54	657.811	321.418	409.324	463.297	387.452	425.173	784.633	532.668	467.625	476.513	374.331	421.219
MFSD1	64747	969.205	937.008	720.848	993.668	2917.83	1550.68	1121.94	3224.95	853.835	1088.24	1324.12	1198.83	1002.66	2860.45	2829.15	1708.19	1495.27	1435.48	1823
MFSD2A	84879	1.4752	27.9965	2.6502	132.173	644.186	437.808	2582.28	1474.49	3.6179	134.706	2291.83	447.813	932.935	558.612	1145.07	350.568	559.874	4479.09	677.292
MFSD2B	388931	1.4752	3.4996	7.0671	17.8077	105.426	34.5205	90.2954	67.2542	2.1708	12.9412	57.4873	15.1603	160.691	31.4992	46.7515	15.329	28.8866	108.722	30.8737
MFSD3	113655	24.3408	34.9956	32.6855	45.5085	368.217	90.411	254.43	175.325	48.4805	56.4706	108.587	68.8047	552.457	350.08	208.663	209.275	315.126	108.124	234.93
MFSD4	148808	50.8943	34.1207	33.5689	53.423	41.0853	83.8356	105.063	31.0761	63.6758	162.353	86.231	390.087	103.586	1094.1	106.222	74.3125	49.895	100.358	70.4307
MFSD5	84975	323.068	232.721	358.657	154.729	2119.38	684.384	1366.24	1466.14	408.104	422.353	710.927	508.455	1529.88	1087.72	1496.05	896.082	1462.71	954.6	834.555
MFSD6	54842	1039.28	1199.48	802.12	935.101	2303.88	1304.11	1431.22	2521.8	1018.81	1023.53	2289.27	1034.99	600.93	2124.8	1641.46	1875.81	1707.98	2168.46	1001.47
MFSD6L	162387	1.4752	3.4996	2.6502	0.7915	16.2791	16.4384	111.814	10.6679	0	11.1765	31.2987	26.2391	1.328	36.6826	72.1898	34.6569	133.403	36.4397	9.648
MFSD7	84179	35.6629	38.6789	16.7845	51.8401	21.7054	100.274	132.257	105.552	71.903	68.9294	147.64	75.2187	264.535	108.628	116.535	84.7529	118.172	188.769	210.81
MFSD8	256471	258.897	241.47	196.996	231.104	264.341	208.219	177.637	232.375	157.742	254.706	274.023	284.548	204.515	284.29	275.352	340.238	360.294	265.233	237.342
MFSD9	84804	95.1503	63.867	86.5724	58.9632	217.829	204.931	181.013	162.802	106.368	87.0588	187.153	88.6297	164.011	224.88	148.848	270.257	277.311	289.128	114.329
MGA	23269	1170.57	1047.24	997.35	1090.23	837.209	920	524.051	558.905	1042.69	1020.59	1010.5	837.318	345.286	1101.67	674.802	1348.29	856.618	520.311	429.338
MGAM	8972	39.0928	11.3736	1.7668	3.1658	1.5504	2.7397	2.1097	17.1614	0	1.7647	6.3875	3.4985	29.2165	12.7592	11.0003	7.9978	3.6765	1.1947	25.0849
MGAT1	4245	2873.69	2933.51	2808.3	2269.89	3445.74	6011.51	6010.97	3615.03	3057.89	3364.71	3829.29	3403.5	8015.27	6783.09	4193.88	4163.16	3144.96	3356.03	6120.72
MGAT2	4247	447.723	408.574	539.753	535.813	759.69	929.863	683.122	712.43	794.501	496.471	710.288	470.554	553.785	997.608	616.707	647.485	615.021	906.81	983.618
MGAT3	4248	71.5471	70.8661	37.9859	40.3641	69.7674	123.288	81.0127	65.8627	57.1635	112.941	346.84	137.609	273.572	489.633	106.91	361.898	590.336	45.9976	195.373
MGAT4A	11320	517.057	603.674	297.703	533.835	330.233	741.918	609.705	680.89	294.501	644.706	592.119	689.213	968.128	844.896	568.58	892.749	998.424	683.99	842.274
MGAT4B	11282	733.911	585.302	770.318	536.605	1738.76	1511.23	2394.94	1234.23	826.339	726.471	1404.61	1078.13	2144.75	3086.51	1961.46	1619.55	2013.66	1894.86	1715.9
MGAT4C	25834	1.4752	4.3745	3.5336	6.3316	0	3.2877	0	1.3915	4.3415	4.1176	0	5.8309	0	1.5949	0.6875	6.998	1.5756	0.5974	0.9648
MGAT5	4249	225.705	202.1	150.177	219.232	42.6357	422.466	67.0886	126.623	249.638	220	518.025	108.455	14.6082	152.711	60.1581	634.822	148.635	294.504	61.7475
MGAT5B	146664	8.8512	4.3745	8.8339	5.5402	2.3256	25.7534	5.4852	8.8126	1.4472	25.2941	4.4712	5.2478	13.2802	7.177	9.2815	7.3313	6.3025	5.3763	12.5425
MGC12916	84815	0	0	0	2.7701	1.5504	4.3836	3.3755	7.4212	2.1708	7.0588	3.1937	5.2478	60.425	8.3732	5.1564	10.6637	3.6765	4.779	19.2961
MGC12982	84793	9.5888	9.6238	7.0671	5.9359	44.9612	29.589	32.0675	19.4805	27.4964	28.8235	18.5237	22.7405	67.0651	160.686	28.1884	10.9969	8.4034	11.3501	40.5218
FAM222A-AS1	84983	0	0	0	0.7915	0.7752	1.0959	0.4219	0	0	1.1765	1.2775	0.5831	3.3201	0.3987	0.3438	1.333	0.5252	1.1947	0
MGC15885	197003	0	0.8749	0.8834	0.3957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4824
MGC16025	85009	0	0.8749	0	0.7915	0	0.5479	0.8439	0	0	1.1765	1.2775	0	0	1.1962	0	0.6665	0	1.7921	0.4824
MGC16121	84848	19.9152	9.6238	33.5689	9.8932	4.6512	6.5753	8.4388	4.1744	23.1548	12.3529	26.1887	16.3265	41.1687	3.9872	8.594	9.9972	23.6345	9.5579	9.1656
MGC16142	84849	14.0144	6.1242	6.1837	2.7701	3.1008	4.9315	5.4852	8.8126	6.5123	5.2941	3.8325	6.9971	7.3041	6.3796	4.8127	7.9978	5.7773	2.3895	3.3768
MGC16275	85001	29.504	26.2467	28.2686	35.6154	33.3333	52.0548	75.9494	47.7737	32.5615	47.0588	53.0161	47.2303	33.2005	28.3094	42.6263	60.3164	47.2689	31.0633	40.0394
MGC16384	114130	2.2128	0.8749	0.8834	2.3744	0.7752	3.2877	0.4219	1.3915	0	0.5882	1.2775	4.0816	2.656	0.3987	0.3438	3.9989	3.6765	7.1685	1.4472
TUBA3FP	113691	7.7005	1.3211	13.2509	4.1235	4.6512	8.0219	6.7637	0.7421	10.8538	9.9118	14.8892	9.2303	5.3121	7.5917	6.0193	14.1993	18.8603	3.0466	5.8805
MGC21881	389741	69.3343	66.4917	81.2721	73.6051	124.031	182.466	288.608	71.8924	57.8871	79.4118	170.546	145.773	189.907	144.737	120.66	176.95	382.878	121.266	104.681
MGC23270	196872	17.7024	9.6238	10.6007	7.5188	8.5271	9.3151	18.9873	5.5659	21.7077	18.8235	21.7174	15.1603	2.656	21.5311	15.4692	33.9905	23.6345	6.5711	7.7184
MGC23284	197187	42.7807	35.8705	45.053	22.1607	19.3798	30.6849	32.9114	13.4508	45.5861	46.4706	37.6861	36.1516	86.3214	40.2711	17.188	56.984	46.2185	22.7001	41.969
MGC26647	219557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MGC27382	149047	0.7376	1.7498	0.8834	0.7915	1.5504	0	0	0.9276	0	1.1765	1.2775	0	0	1.1962	0	0.3332	0.5252	0	1.9296
CENPBD1P1	65996	566.476	605.424	472.615	373.961	474.419	536.438	548.945	559.833	624.457	498.235	648.329	558.601	596.946	794.657	573.393	627.157	620.798	415.173	554.28
MGC2889	84789	0.7376	3.4996	3.5336	1.5829	0.7752	1.0959	0.8439	0.9276	3.6179	0.5882	0	1.7493	1.328	0.3987	0	0.3332	0.5252	0.5974	0.9648
MGC29506	51237	0.7376	54.2432	0	11.0803	87.5969	123.836	18.1435	220.315	23.1548	442.941	35.7699	486.297	8813.41	436.603	13.4067	10.6637	67.7521	4.779	1622.32
MGC34034	154089	0	0	0	0.3957	0	0	0	0	0	0	0.6387	0	0.664	0	0	0	0	0	0
MGC3771	81854	3.0463	4.4882	5.5389	3.2687	3.9922	6.8548	8.1308	4.731	1.4761	14.1765	8.3868	7.277	2.6693	9.8126	15.8267	9.9372	17.1796	3.0227	6.305
MGC42105	167359	11.064	19.2476	11.4841	16.2248	11.6279	24.1096	17.7215	14.8423	13.7482	12.3529	18.5237	19.8251	25.8964	15.5502	23.032	24.6597	17.8571	12.5448	32.3209
MGC4473	79100	0	0	0	0.3957	0	0	0	0	0	0	0	0.5831	0	0	0	0	0	0	0
TENM3-AS1	90768	4.4256	3.4996	10.6007	6.3316	0	4.9315	1.6878	7.885	2.8944	5.2941	8.9425	5.2478	4.6481	4.386	3.4376	8.331	1.5756	13.7395	8.6832
MGC57346	401884	199.152	178.478	197.774	165.133	177.519	230.63	98.6498	383.998	204.617	211.588	205.549	204.373	142.098	315.359	107.525	306.304	173.062	164.223	85.6842
MGC70857	414919	353.31	337.708	408.127	371.587	458.139	329.863	673.84	305.195	360.347	348.235	407.521	329.446	580.345	517.544	421.794	317.244	564.601	269.415	694.659
MGC72080	389538	45.3845	48.9939	90.477	49.165	127.589	51.7589	67.3249	84.5501	62.1997	49.3235	48.4554	55.9125	148.127	71.0088	49.395	39.9888	59.3855	57.8315	76.7357
STEAP1B	256227	14.752	18.3727	4.417	22.1607	17.0543	24.1096	29.5359	9.2764	17.3661	21.7647	35.7699	30.9038	55.1129	25.1196	23.032	16.662	8.9286	5.9737	28.9441
MGEA5	10724	4259.63	3323.71	3893.99	4901.07	2751.94	2581.92	2009.28	2736.09	2666.43	4205.29	3447.32	3931.78	2616.87	1868.02	2527.33	3291.08	4115.55	2531.66	2816.75
MGLL	11343	4258.9	3531.06	5193.46	3366.05	1793.02	3496.99	3315.61	3359.46	4504.34	4332.35	4642.42	3448.4	1283.53	1470.1	1577.17	5263.86	1673.84	3388.89	3622.84
MGMT	4255	372.488	197.725	250	314.998	367.442	344.11	1134.6	270.872	218.524	609.412	570.402	457.726	1681.94	356.061	557.58	437.877	560.924	501.792	653.172
MGP	4256	24216.1	18305.3	17959.4	25268.3	2241.09	13067.4	1610.55	3837.2	21631	29699.4	5102.32	15068.2	7762.28	4147.13	7921.62	6160.94	1787.82	4892.47	22060.2
MGRN1	23295	1251.71	1444.44	1355.12	1652.16	1081.4	1370.96	868.354	1015.31	1413.89	1435.88	1419.3	1190.67	1573.04	1112.84	1602.27	1334.29	1525.21	1992.83	1586.62
MGST1	4257	3277.89	1450.57	1152.83	3633.95	7492.25	3090.96	4480.17	3442.95	659.913	1605.29	2677.63	2250.73	4426.29	4277.11	4363.7	4593.71	6934.35	5606.93	4068.58
MGST2	4258	596.718	534.558	436.396	548.872	3354.26	1056.44	3395.36	2278.76	583.936	881.765	1560.46	1074.05	920.319	2091.71	1882.78	1460.92	2174.37	1583.63	1173.68
MGST3	4259	1799.74	1804.9	2077.74	1973.09	1737.98	1512.33	2003.8	1243.97	2024.6	1639.41	1025.83	1620.99	5169.32	1479.67	897.216	1267.31	1352.94	1040.62	1447.21
MIA2	117153	0	0	0	0	0	8.7671	9.2827	0.9276	0	3.5294	38.9636	0	0.664	2.7911	6.1877	18.6614	13.6555	14.9343	0
MIA3	375056	2005.53	1863.52	2220.85	1721.41	1333.33	1851.51	1271.73	1302.88	1664.25	1827.65	1462.09	1587.17	464.807	2010.37	1541.08	1670.2	1449.05	1081.24	1223.37
MIA	8190	9.6699	19.2476	2.6502	22.5564	4.7287	14.3178	4.2574	12.987	13.0246	24.1706	2.6508	8.2216	26.5604	4.0231	11.3647	7.9978	4.8004	1.1947	10.6128
MIAT	440823	29.504	32.371	8.8339	22.1607	73.6434	54.9534	32.8354	117.811	26.6281	79.4118	104.755	369.096	723.108	124.003	104.153	116.274	63.5347	172.64	399.053
MIB1	57534	1895.63	1979	1924.03	2128.22	1447.29	1638.36	735.865	900.742	2208.39	1714.71	1593.04	1299.71	365.87	1571.77	878.309	1720.52	1014.18	1202.51	907.398
MIB2	142678	613.683	601.05	953.18	741.195	631.783	370.411	645.992	573.284	629.522	498.235	625.973	684.548	967.463	531.499	736.336	547.846	649.685	931.9	661.856
MICA	4276	329.707	390.201	368.375	567.867	213.178	241.644	303.798	117.811	219.971	438.824	455.427	414.577	186.587	277.911	286.353	287.253	444.328	206.691	237.824
MICAL1	64780	4152.5	3285.21	3868.37	5673.53	1561.24	1318.9	635.865	638.219	2564.52	3617.06	604.294	7766.08	3004.65	651.264	520.798	1285.97	836.35	793.907	2184.32
MICAL2	9645	2554.31	4516.19	6396.64	3109.62	321.705	1849.32	653.165	625.696	4167.15	2151.18	1110.78	2061.81	688.579	584.928	552.08	1574.22	534.139	2771.21	1274.02
MICAL3	57553	2449.57	2371.83	3930.21	2296.4	930.233	705.206	481.856	785.25	2103.47	1660.59	939.598	1649.56	622.178	569.378	885.184	1184	570.378	695.341	729.874
MICALCL	84953	1.4752	5.2493	6.1837	6.7273	23.2558	106.301	25.3165	44.0631	5.0651	29.4118	100.283	11.6618	31.8725	42.2648	82.1588	121.632	59.8739	184.588	36.1801
MICALL1	85377	3303.71	3030.62	3870.14	2742.78	4891.47	1483.84	2500	3424.86	4079.59	1845.88	2152.58	2824.49	2089.64	1338.12	2188.72	1974.45	1682.25	1868.58	1405.72
MICALL2	79778	222.755	404.2	321.555	312.228	514.729	496.438	843.882	569.573	389.291	304.118	822.707	445.481	1411.02	483.254	1005.5	779.448	599.265	1017.32	905.951
MICB	4277	39.0928	20.9974	8.8339	9.4974	20.9302	134.247	63.7131	57.5139	22.4313	52.9412	25.5499	38.484	122.178	97.6874	69.7834	37.9893	26.2605	19.1159	136.52
MID1	4281	1672.87	1692.91	1566.25	1615.75	919.38	899.178	668.354	844.156	1531.11	1405.29	710.288	1119.53	549.801	590.909	793.4	891.416	612.92	1080.65	982.17
MID1IP1	58526	873.317	1433.07	801.237	3902.65	2133.33	1024.11	1462.03	1724.49	768.452	740.588	1386.08	1270.55	1901.73	2472.09	6262.98	1595.89	1463.24	930.705	1430.32
MID2	11043	1227.36	1199.48	1409.89	1106.85	1076.74	520.548	418.565	1206.86	1179.45	1018.82	572.318	783.673	152.058	341.707	750.43	708.135	510.504	1086.02	401.841
MIDN	90007	1287.85	6165.35	972.615	13183.2	3951.16	3249.86	10376.4	9232.84	1234.44	2794.12	14114.4	3975.51	5351.26	11482.9	13109	4814.31	2521.53	11077.1	4662.9
MIER1	57708	1717.13	1526.68	1451.41	1597.15	866.667	1200	747.257	837.198	1364.69	1430	1311.99	1212.83	273.572	1177.43	832.245	1013.72	964.286	1381.12	981.206
MIER2	54531	367.324	400.7	399.293	326.87	501.55	456.986	1084.39	853.896	466.715	547.059	643.219	523.032	983.4	601.675	1019.59	611.495	773.635	1022.7	932.001
MIER3	166968	508.206	484.689	438.163	385.042	380.62	578.63	459.494	516.234	379.884	517.059	613.198	458.892	140.77	451.356	405.981	495.861	598.214	902.031	430.303
MIF	4282	1254.74	2047.25	2159.52	2695.57	8131.02	3011.7	6066.7	6995.8	2317.36	1394.04	2793.08	1476.48	9665.26	4039.64	3607.62	1711.31	3883.17	2638.14	4663.71
MIF4GD	57409	507.35	475.004	677.562	429.584	394.636	355.068	406.608	474.179	640.738	603.359	299.733	556.239	704.568	632.707	442.193	304.125	304.837	190.066	541.622
MIIP	60672	340.771	315.836	348.94	254.056	315.504	293.699	267.933	206.401	297.395	335.294	207.593	328.28	1764.28	458.931	338.948	261.593	382.353	229.391	457.8
MIMT1	100073347	1.4752	0.8749	0	1.1872	0.7752	0.5479	0.8439	0	2.8944	2.3529	0.6387	0	0.664	0.3987	0.3438	0.3332	0	0	0.4824
MINA	84864	626.893	727.454	720.424	1063.47	1906.31	756.449	866.987	994.295	564.841	728.618	990.577	771.574	793.187	1065.61	949.027	1087.88	1150.55	637.312	886.433
MINK1	50488	1898.88	1796.26	1908.96	1915.2	4114.05	2089.16	2329.63	4955.87	1820.07	2248.78	2999.2	2118.64	1457.03	1726.61	4030.67	3119.66	3011.6	3327.1	2043.28
MINPP1	9562	240.457	216.098	196.113	138.108	108.527	418.082	372.152	143.785	249.638	241.177	305.96	274.053	136.122	475.678	344.448	360.899	348.214	264.636	337.681
MIOS	54468	332.657	392.826	318.905	341.116	757.364	448.767	584.388	1138.22	332.127	388.824	588.926	447.813	441.567	633.971	678.24	747.457	771.534	574.074	458.282
MIOX	55586	0	0	0	0	0	0	0	0.4638	0	0	0.6387	0	4.6481	1.1962	0	0	0	0	0
MIP	4284	0	0	0	0	0	0	2.1097	2.3191	0	0	0.6387	0	0	0	1.0313	0.6665	6.3025	2.3895	0
MIPEP	4285	407.892	406.824	503.534	349.426	375.969	302.466	397.046	425.325	374.819	351.176	259.971	360.933	266.268	395.933	371.262	346.903	328.256	233.572	266.286
MIPOL1	145282	116.541	121.61	89.2226	187.97	152.713	105.753	96.6245	56.5863	99.8553	118.823	144.357	123.032	29.2165	125.997	87.659	152.291	110.819	109.319	50.1698
MIR155HG	114614	1.4752	18.3727	0	27.7008	11.6279	14.2466	3.7975	25.0464	3.6179	21.7647	21.0787	34.4023	128.818	16.7464	12.3754	5.6651	5.7773	17.3238	82.0083
MIR17HG	407975	25.0784	9.6238	1.7668	77.9581	19.3798	11.5068	11.3924	89.5176	4.3415	10	83.676	24.4898	158.698	19.9362	17.5318	19.3279	40.4412	375.149	40.5218
MIS12	79003	379.126	339.458	324.205	346.656	347.287	336.438	329.958	411.41	359.624	244.706	427.322	354.519	256.972	296.252	355.449	296.917	352.416	357.826	343.953
MITD1	129531	155.633	173.228	156.36	172.141	270.543	208.767	206.751	181.354	143.994	192.941	207.593	239.067	389.774	254.785	209.35	214.606	226.365	154.122	261.944
MITF	4286	1581.41	1539.81	1117.49	840.127	184.496	519.452	118.987	119.666	947.902	1048.82	356.421	874.053	85.6574	374.003	349.261	397.555	196.954	166.069	264.356
